pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S1981-38212007000100070,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,44d8aabc6bc03c7a9eb773cd9307bd2b97c911c980616d260c0c88f4aff96d83,data/processed/fulltext_gold/article_texts_gold.csv,,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,2007,Brazilian Political Science Review,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Government evaluation and voter characteristics"",""variable_description"":""Retrospective evaluation, party identification and other individual-level predictors from ESEB.""}]","[{""variable_name"":""Voting decision in 2002"",""variable_description"":""Vote choice in the 2002 Brazilian presidential election.""}]","[{""iv_var_name"":""Government evaluation and voter characteristics"",""dv_var_name"":""Voting decision in 2002"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",TRUE,FALSE,FALSE,2513,"a survey conducted on a sample – probabilistic without substitution, with 3 selection stages (municipality, census sector and domicile), with a sampling error of 2% – of 2,513 voters throughout the country between October 31 and December 28, 2002.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S1981-38212007000200010,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,42f57f1c188bf7aef6a83aa1a508f448eda2346fa0d5a42e3c0809fc6e910ded,data/processed/fulltext_gold/article_texts_gold.csv,,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,2007,Brazilian Political Science Review,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1981-38212008000100127,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9d20ba2be8c79987c9b4e7ce7dcbc3812b548eccf7c96eaadc8c685c4b1a269d,data/processed/fulltext_gold/article_texts_gold.csv,,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,2008,Brazilian Political Science Review,No Error,International Relations,FALSE,Explain,,,,no_survey_data,not_original,TRUE,Other,qualitative institutional-process analysis,,FALSE,"[{""variable_name"":""Mixed-actor status of local governments"",""variable_description"":""Combination of sovereignty-bound and sovereignty-free resources.""}]","[{""variable_name"":""Local-authority articulation in the UN system"",""variable_description"":""Institutional and normative advances by local authorities as global actors.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S1981-38212009000100011,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,2af5b22246f7dcba6666dac5cc8c560b6a86bf388b833804c4a19d82e8fe7dd3,data/processed/fulltext_gold/article_texts_gold.csv,,Social Scientists and Public Administration in the Lula da Silva Government,2009,Brazilian Political Science Review,No Error,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,,,,FALSE,FALSE,,505,Based on a sample of 505 people holding DAS 5 and 6 posts and Special Nature (NES) posts in 2006 and 2007,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Social Scientists and Public Administration in the Lula da Silva Government"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S1981-38212010000100131,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,e05ba771dfceed9c625f803311d6269644e9468794a671fb7d24cdc8d333cd4f,data/processed/fulltext_gold/article_texts_gold.csv,,Private Security and the State in Latin America: the Case of Mexico City,2010,Brazilian Political Science Review,No Error,Public Policy/Administration,FALSE,Describe,single_country,single_region,Mexico,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,15,"they are derived from fifteen interviews with members of Non-Governmental Organizations (NGOs), members of the local administration of justice and members of private security companies conducted in Mexico City between 2006 and 2009",,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""Private Security and the State in Latin America: the Case of Mexico City"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S1981-38212013000100002,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,f5f812d8f98c862f34f0b4e0d47b636f0002be206c231b272e49fe063bc6f30d,data/processed/fulltext_gold/article_texts_gold.csv,,When is statistical significance not significant?,2013,Brazilian Political Science Review,No Error,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,explicit,"O artigo ""When is statistical significance not significant?"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1981-38212013000200003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,ac722e76dbe5d1542c48810d4bde9febdd659b02b45a9995ae0a500bd66bc554,data/processed/fulltext_gold/article_texts_gold.csv,,"Perceptions on justice, the judiciary and democracy",2013,Brazilian Political Science Review,No Error,Brazilian Politics,TRUE,Explain,single_country,multiple_region,Brazil,runs_original_survey,original_survey,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Justice and institution perceptions"",""variable_description"":""Survey measures of trust, justice perceptions and democratic attitudes.""}]","[{""variable_name"":""Democratic and judiciary perceptions"",""variable_description"":""Perceptions about justice, the judiciary and democracy in selected metropolitan regions.""}]","[{""iv_var_name"":""Justice and institution perceptions"",""dv_var_name"":""Democratic and judiciary perceptions"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Perceptions on justice, the judiciary and democracy"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S1981-38212013000300001,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,390902c6d4b1cb1b69c55b132f26641d6f794b388c54b1db75a189beb913091f,data/processed/fulltext_gold/article_texts_gold.csv,,"Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda",2013,Brazilian Political Science Review,No Error,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1981-38212015000100003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3f777af7327a1debc08b0674b1414bb4f0a624275a927a7cc294501865e0512a,data/processed/fulltext_gold/article_texts_gold.csv,,Non-domination and Political Institutions: The Contested Concept of Republican Democracy,2015,Brazilian Political Science Review,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Non-domination and Political Institutions: The Contested Concept of Republican Democracy"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1981-38212015000100115,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,507ac2d2a3e8ba073e4e2aa23cd04992914ecf7fb8736edc47894d1cf0772ff3,data/processed/fulltext_gold/article_texts_gold.csv,,"Brazilian Congress, 2014 elections and governability challenges",2015,Brazilian Political Science Review,No Error,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Brazilian Congress, 2014 elections and governability challenges"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S1981-38212015000300021,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,8312c31f32d7c63aa0e32af37a6b1ddacfb8eeb9c003e44882ab75d512933146,data/processed/fulltext_gold/article_texts_gold.csv,,The Elusive New Middle Class in Brazil,2015,Brazilian Political Science Review,No Error,Other,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""The Elusive New Middle Class in Brazil"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S1981-38212019000100200,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,84481a7bb70abc563f86d60a984980eb1dcc8db2927effbaeee5e114892f9358,data/processed/fulltext_gold/article_texts_gold.csv,,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",2019,Brazilian Political Science Review,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,structure_systematize,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Municipal socioeconomic and political covariates"",""variable_description"":""Modernization, governismo, pluralism and social-inclusion indicators.""}]","[{""variable_name"":""Municipal Ideological Score"",""variable_description"":""Vote-revealed ideological position of Brazilian municipalities from 1994 to 2018.""}]","[{""iv_var_name"":""Municipal socioeconomic and political covariates"",""dv_var_name"":""Municipal Ideological Score"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S1981-38212020000100204,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,b7fb1c29b597fddf4bda6d5b418ed1058bab5ead2763d7e6b61305872504d48a,data/processed/fulltext_gold/article_texts_gold.csv,,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,2020,Brazilian Political Science Review,No Error,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,Other,historical-sociological qualitative analysis,,FALSE,"[{""variable_name"":""International anti-corruption agenda and legal-elite strategies"",""variable_description"":""Connections between prosecutors, judicial elites and international anti-corruption bodies.""}]","[{""variable_name"":""Internationalization of the Public Prosecutor Office"",""variable_description"":""Expansion and reorientation of Brazilian prosecutorial anti-corruption activism.""}]",,TRUE,FALSE,TRUE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S1981-38212020000200203,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,29bb182b01d2648f4f25c79f95ba5d3fe36f5f95dd95925dfe4781c0efa3bfa3,data/processed/fulltext_gold/article_texts_gold.csv,,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,2020,Brazilian Political Science Review,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1981-38212021000300702,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,ee69004cd7af79fab656338dbbed38ca311919abd720338e1e119e0ad1526283,data/processed/fulltext_gold/article_texts_gold.csv,,"The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors",2021,Brazilian Political Science Review,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S1981-38212024000200201,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,367d083780ed32787db38ef30164aab3421a2623aa5eef4ebd34adc13f37dd6e,data/processed/fulltext_gold/article_texts_gold.csv,,The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola,2024,Brazilian Political Science Review,No Error,International Relations,FALSE,Explain,multiple_countries,,Brazil; Angola,no_survey_data,not_original,TRUE,Other,qualitative foreign-policy case study,,FALSE,"[{""variable_name"":""Evangelical actors under Bolsonaro"",""variable_description"":""Political support and missionary agendas of Brazilian Evangelical actors.""}]","[{""variable_name"":""Brazilian African foreign-policy agenda"",""variable_description"":""Profile of Brazil-Africa policy and response to the UCKG crisis in Angola.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S2236-57102023000100213,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,49765375ddf171de67dd711946b9109870cce4217cda40a3b651ae6def144442,data/processed/fulltext_gold/article_texts_gold.csv,,AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA,2023,Cadernos Gestão Pública e Cidadania,No Error,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,30,Essa etapa tinha como objetivo selecionar os artigos (30) que refletiam aspectos teóricos do campo da GS.,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S2236-57102025000101006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,438ef4a86ce9158cf0ebe2734f2b5b2fce9867d86315b0773119612738f0d66c,data/processed/fulltext_gold/article_texts_gold.csv,,GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS,2025,Cadernos Gestão Pública e Cidadania,No Error,Public Policy/Administration,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S2236-57102025000101606,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,2e4b4648241d1e7c0f74d31ad5ff7124bfe6294ad66b5b0daa89873abb30dd49,data/processed/fulltext_gold/article_texts_gold.csv,,"TRABALHADORES, DIREITA, VÍTIMAS DA VIOLÊNCIA E DA COVID-19: QUEM PROTESTOU DURANTE A PANDEMIA NO BRASIL?",2025,Cadernos Gestão Pública e Cidadania,No Error,Brazilian Politics,TRUE,Describe,single_country,multiple_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,449,"No total, no banco de dados da Pesquisa LA Protesta_Pandemia encontram-se 449 eventos de protesto entre maio de 2020 e maio de 2021, perfazendo uma média de 34,5 por mês.",FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""TRABALHADORES, DIREITA, VÍTIMAS DA VIOLÊNCIA E DA COVID-19: QUEM PROTESTOU DURANTE A PANDEMIA NO BRASIL?"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S2236-57102025000101611,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,82954d0578c9a26e9d982e961a94703822fe1a0c1ed3b4e0a9bd9d6a1a12b8a0,data/processed/fulltext_gold/article_texts_gold.csv,,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",2025,Cadernos Gestão Pública e Cidadania,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
