pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0102-64452024000200304,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,8d8c0410c72cfc6e1510c5c9478ca37a31ce4342e92a3547f1bfbc35a2cffc96,data/processed/sample_xmls/S0102-64452024000200304.xml,,ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO,2024,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,single_region,Brazil,no_survey_data,field_study,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-64452024000200306,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6b28520e38f9732616e29550692bd0da5996b6d20ff336b38654dee8be3e6269,data/processed/sample_xmls/S0102-64452024000200306.xml,,UM BRASIL DIVIDIDO? REFLEXÕES SOBRE A POLARIZAÇÃO POLÍTICA E SOCIAL NO BRASIL CONTEMPORÂNEO,2024,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,,,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-69092006000100007,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6b27ccfa5a9f6b51210cff71286dc4089990bff33ca223d03d78f61f79ad2c88,data/processed/sample_xmls/S0102-69092006000100007.xml,,Desprovincializando a sociologia: a contribuição pós-colonial,2006,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092006000300006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,abcc663ca8e2e2665daabe1c933b0ac428a2f2f846629b60e4630e91807feaaa,data/processed/sample_xmls/S0102-69092006000300006.xml,,A sociologia de Gramsci,2006,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092008000300012,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,2ea669937a8d09cb4685126ead9ea2c0da6c3551b33e72000da9d1357a36a45a,data/processed/sample_xmls/S0102-69092008000300012.xml,,"Goffman, mal-entendidos e riscos interacionais",2008,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092009000100011,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,374abc6a06c413cb3fb2537c150b1e981a6387888e9ae18b6d639fd9bace0d21,data/processed/sample_xmls/S0102-69092009000100011.xml,,"Élide, Gilberto, imagismo e língua de universidade",2009,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como não aplicável/indefinido. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092010000100013,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,21cbaa47895fc51e7b45491cf04f9a3359f87704bb85a65f7793d4a54a4f61f1,data/processed/sample_xmls/S0102-69092010000100013.xml,,Os fantasmas da memória,2010,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Como o texto disponível é mínimo, não há base para inferir método, variáveis, amostra ou desenho causal. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092011000100008,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,d0c37d51997f31d96ecfa2677c8b62bd5dda93c13dde4c687cb5be86279fe03a,data/processed/sample_xmls/S0102-69092011000100008.xml,,Regras de jogo versus regras morais: para uma teoria sociológica do fair play,2011,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Political Theory and Philosophy,FALSE,Explain,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092012000200009,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,3c7c63be01157b3face3cbbfbb0045b9db0750169f626d5f059b8f1b2d0c9633,data/processed/sample_xmls/S0102-69092012000200009.xml,,Reconsiderando a etnografia da ciência e da tecnologia: tecnociência na prática,2012,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Methodology and Formal Theory,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092013000300008,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,aef41354a39928afe1706e2fa8ff93669e5ed924466af7c31a146cb2c8af665c,data/processed/sample_xmls/S0102-69092013000300008.xml,,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,52,"24 lawyers, 18 state judges and 10 federal court judges",,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092015000200045,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,46401784d26d4dbe5bb407eda26ddc6cbf53d327f674b7c34423fffc4e016d49,data/processed/sample_xmls/S0102-69092015000200045.xml,,Pós-estruturalismo e a crítica como repetição,2015,Revista Brasileira de Ciências Sociais,Missing/Corrupt,International Relations,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092018000300507,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,f6de4dbaa2b2f2ee76abb3b10a7e1d92b1a15fcf58fb4c38820969d3e5530ae6,data/processed/sample_xmls/S0102-69092018000300507.xml,,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,runs_original_survey,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""media consumption"",""variable_description"":""Reading or watching specific news outlets.""},{""variable_name"":""media framing"",""variable_description"":""Valence and accountability framing of economy and government coverage.""}]","[{""variable_name"":""economic evaluation"",""variable_description"":""Reader or voter evaluation of the economy.""},{""variable_name"":""government evaluation"",""variable_description"":""Evaluation of the federal government.""}]","[{""iv_var_name"":""media consumption"",""dv_var_name"":""economic evaluation"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true}]",FALSE,TRUE,TRUE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-69092019000200505,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,1beb90fb655d10c537bb98ab7cec6e8a5994c51b77148b91102b30b066ac278f,data/processed/sample_xmls/S0102-69092019000200505.xml,,CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO,2019,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,Explain,single_country,,Brazil,no_survey_data,field_study,TRUE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência qualitative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-69092019000300509,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,58af0527eca90076ecd713785f9e888b5d391cbf560d5b2549a8babe1ade09b4,data/processed/sample_xmls/S0102-69092019000300509.xml,,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""social structure and fertility decline"",""variable_description"":""Contextual and individual characteristics linked to sex preferences.""}]","[{""variable_name"":""sex preference"",""variable_description"":""Ideal sex composition of children.""}]","[{""iv_var_name"":""social structure and fertility decline"",""dv_var_name"":""sex preference"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-69092020000100513,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,a3f09a5ae85a19fa2f6ce00bfcd7b879e4540380b6ebb38c643d8ac5067d352d,data/processed/sample_xmls/S0102-69092020000100513.xml,,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,2020,Revista Brasileira de Ciências Sociais,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,single_region,Argentina; Brazil; Mexico; Colombia,no_survey_data,field_study,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-69092021000100510,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,04d9c23bb589584346a8aa256693b323b44216b1748a53182b4d5c243daa5833,data/processed/sample_xmls/S0102-69092021000100510.xml,,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
