pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n,fidelity_issue_n,high_severity_n,medium_severity_n,low_severity_n,fidelity_agents_with_issue,fidelity_statuses,disagreement_flag,priority_score,adjudication_reason
S0011-52582024000400209,Entre a Desinstitucionalização e a Resiliência: Participação Institucional no Governo Bolsonaro,2024,Dados,data/processed/fulltext_gold/article_texts_gold.csv,fd2b45b84af03759cdc0cf1967ed4815da8b35702939f45f2fd6bf4c5e951ae9,sample_size_quote,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,"Foi criado um banco com informações padronizadas para 103 colegiados nacionais, registrando todas as alterações legais e infralegais ocorridas durante a gestão Bolsonaro, entre 2019 e 2022.",TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0034-73292005000200008,O Brasil e o Conselho de Segurança da Organização das Nações Unidas: dos anos 90 a 2002,2005,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,6a1353b29d78585c14d20c8f4c9a8401ee1d86fe876c78f57aa502eccbba6b74,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292017000100203,Brazilian Foreign Policy Towards Internet Governance,2017,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0e93d78fe71f106d2cdf6464c1154a1a660ae118602b30250c5ba89e4916d87c,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292017000200207,Explaining Defense Cooperation With Process-tracing: the Brazilian Proposal for the Creation of UNASUR South American Defense Council,2017,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,47befe0e532905f602eb35dd05d354df8970fe415b74e67bc313d0b59f19ca2c,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292025000200604,Impact of China&#8211;Latin America Transportation Infrastructure Cooperation on Latin American Economies: A Project Data Study (2009&#8211;2023),2025,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,378d5174a5c6c76cf625e5e79f1e7b4870f1f1eeaef76ec1631fc8410a316f98,main_variable_relationship,FALSE,majority,accept_provisionally,<NULL>,<NULL>,"[{""iv_var_name"":""China-Latin America transportation infrastructure cooperation"",""dv_var_name"":""Latin American economic outcomes"",""relationship_type"":""Positive"",""statistically_significant"":false,""substantively_significant"":true}]",<NULL>,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_b,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122017000500879,Determinantes para o cumprimento de prazo e preço em obras da educação: uma análise nos municípios capixabas,2017,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,449e3c37351931c33632f2f8bb552dfb03763098b383fb2108c75789847cf754,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""percentage delay in days"",""variable_description"":""Outcome variable identified from the article body.""},{""variable_name"":""amount paid above budget"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Deadline compliance"",""variable_description"":""Percentage of days delayed in education-sector public works.""},{""variable_name"":""Price compliance"",""variable_description"":""Amount paid above the budgeted value in education-sector public works.""}]","[{""variable_name"":""delta_deadline"",""variable_description"":""Percentual de dias em atraso da obra""},{""variable_name"":""delta_price"",""variable_description"":""Percentual pago acima do valor orçado""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122017000500879,Determinantes para o cumprimento de prazo e preço em obras da educação: uma análise nos municípios capixabas,2017,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,449e3c37351931c33632f2f8bb552dfb03763098b383fb2108c75789847cf754,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""procurement modality"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""type of construction work"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""municipal population"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""reelection and party alignment"",""variable_description"":""Explanatory variable identified from the article body.""}]","[{""variable_name"":""Procurement and municipal characteristics"",""variable_description"":""Procurement modality, service type, population, mayoral reelection, partisan alignment and fiscal-management indicators.""}]","[{""variable_name"":""procurement_modality"",""variable_description"":""Modalidade de licitação da obra""},{""variable_name"":""service_type"",""variable_description"":""Tipo de serviço/obra""},{""variable_name"":""municipal_characteristics"",""variable_description"":""População, renda per capita, anos de estudo, IDHM e IFGF""},{""variable_name"":""mayor_profile"",""variable_description"":""Escolaridade, sexo, reeleição e alinhamento político do prefeito""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122020000100181,"Ecossistema de inovação social, sustentabilidade e experimentação democrática: um estudo em Florianópolis",2020,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6a8804d7b1634cebfd9d24b53239fe3b5be8d3fc07fc559225ce2881b8befa21,paper_uses_survey_data,FALSE,majority,accept_provisionally,no_survey_data,runs_original_survey,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_a,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0101-33002014000100004,Escassez de engenheiros no Brasil? uma proposta de sistematização do debate,2014,Novos estudos CEBRAP,data/processed/fulltext_gold/article_texts_gold.csv,2efdfd90868b2e475979412c560bdc9e4f31f632ddae9fff1416d5ab28f21067,paper_uses_survey_data,FALSE,majority,accept_provisionally,no_survey_data,no_survey_data,uses_public_available_survey,no_survey_data,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_b,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0101-33002019000100006,REVOLUÇÕES NO CAMPO RELIGIOSO,2019,Novos estudos CEBRAP,data/processed/fulltext_gold/article_texts_gold.csv,1a411b2e9dc7208683af65f5b5a705d5ae17257007e1ebc6281379ef87098de7,paper_uses_survey_data,FALSE,majority,accept_provisionally,no_survey_data,no_survey_data,uses_public_available_survey,no_survey_data,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_b,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0101-33002024000300409,Trabalho remunerado e de cuidados na Cidade do México: os efeitos da pandemia da Covid-19 sobre as desigualdades sociais e a convivialidade,2024,Novos estudos CEBRAP,data/processed/fulltext_gold/article_texts_gold.csv,b553d80e09502c9697b055a0545ab25bca0650f990353620f73746b598c1fa00,dependent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Paid and care work inequalities"",""variable_description"":""Distribution of paid work, care tasks and household-income conditions.""}]","[{""variable_name"":""paid_work_and_care_changes"",""variable_description"":""Mudanças em trabalho remunerado, renda e cuidado durante a pandemia""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_c,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0101-33002024000300409,Trabalho remunerado e de cuidados na Cidade do México: os efeitos da pandemia da Covid-19 sobre as desigualdades sociais e a convivialidade,2024,Novos estudos CEBRAP,data/processed/fulltext_gold/article_texts_gold.csv,b553d80e09502c9697b055a0545ab25bca0650f990353620f73746b598c1fa00,independent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Covid-19 pandemic period"",""variable_description"":""Pandemic-related employment, household income and care conditions.""}]","[{""variable_name"":""sex_income_age_work_status"",""variable_description"":""Sexo, renda, idade e situação de trabalho dos respondentes""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_c,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-64452014000200007,Política na forma da lei: o espaço dos constitucionalistas no Brasil democrático,2014,Lua Nova: Revista de Cultura e Política,data/processed/fulltext_gold/article_texts_gold.csv,39096e41312b1cb5ba04afdd4a1ffc17ebb5a2ba0500bbbb8038d6abf82133fb,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-64452024000200304,ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO,2024,Lua Nova: Revista de Cultura e Política,data/processed/fulltext_gold/article_texts_gold.csv,f18f4e126adb5116bef6cc576b32e49e253cbe31234ef96662280e4c67bbb79b,sample_size,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,21,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0102-64452024000200304,ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO,2024,Lua Nova: Revista de Cultura e Política,data/processed/fulltext_gold/article_texts_gold.csv,f18f4e126adb5116bef6cc576b32e49e253cbe31234ef96662280e4c67bbb79b,sample_size_quote,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,Fiz observações etnográficas em 35 cultos e conduzi 18 entrevistas com fiéis evangélicos da igreja local e 3 entrevistas com os pastores.,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,sample_size,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,200,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,sample_size_quote,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,O terceiro tópico focaliza a nova forma de organização da advocacia e a estratificação da prática privada a partir de dados quantitativos coletados nos sites de duzentas sociedades de advogados em São Paulo.,TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0102-69092018000300507,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,d06db8a6e911c0c2c7a0c7ca4a10b6f06dfab66712abbc099170b5f547c8fbbb,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""federal government evaluation"",""variable_description"":""Outcome variable identified from the article body.""},{""variable_name"":""retrospective sociotropic economic evaluation"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Economic evaluation and government approval"",""variable_description"":""Audience reception variables related to the economy and approval of the federal government.""}]","[{""variable_name"":""government_evaluation"",""variable_description"":""Avaliação do governo federal""},{""variable_name"":""economic_evaluation"",""variable_description"":""Avaliação retrospectiva sociotrópica da economia""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""desired family sex composition"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Ideal sex composition"",""variable_description"":""Desired sex composition of intended children among women without children.""}]","[{""variable_name"":""ideal_sex_composition"",""variable_description"":""Preferência declarada por composição de sexo dos filhos""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_c,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""socio-demographic characteristics"",""variable_description"":""Explanatory variable identified from the article body.""}]","[{""variable_name"":""Social-group characteristics"",""variable_description"":""Wealth, education, race, region, residence and religious characteristics.""}]","[{""variable_name"":""women_characteristics"",""variable_description"":""Características das mulheres e composição familiar pretendida""},{""variable_name"":""survey_year"",""variable_description"":""PNDS/DHS 1996 e 2006""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_c,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,main_variable_relationship,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,"[{""iv_var_name"":""women_characteristics"",""dv_var_name"":""ideal_sex_composition"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,2,2,1,1,0,0,agent_c,not_found_in_text; supported_by_text,FALSE,6,falha_de_fidelidade_textual
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""existence of specific service strategies for traditional peoples and communities"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Equitable PNAS implementation"",""variable_description"":""Existence of specific strategies for serving Povos e Comunidades Tradicionais in CRAS.""}]","[{""variable_name"":""specific_pct_service_strategy"",""variable_description"":""Existência de estratégias específicas de atendimento de Povos e Comunidades Tradicionais nos CRAS""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""management instruments"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""resources"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""state capacity and implementation covariates"",""variable_description"":""Explanatory variable identified from the article body.""}]","[{""variable_name"":""CRAS visibility and management factors"",""variable_description"":""Local implementation factors associated with identifying and serving Povos e Comunidades Tradicionais.""}]","[{""variable_name"":""suas_arrangement_and_local_capacity"",""variable_description"":""Variáveis do arranjo do SUAS, capacidade local, recursos e contexto dos CRAS""}]",TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1,1,0,1,0,agent_a,not_found_in_text; supported_by_text,TRUE,6,desacordo_entre_agentes_e_falha_de_fidelidade
