pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,method_status,TRUE,critical_disagreement,adjudicate,,explicit,essayistic,essayistic,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,references_power_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,seeks_determinants,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,single_country_study,FALSE,majority,accept_provisionally,single_country,single_country,single_country,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,subfield,FALSE,unanimity,accept_provisionally,Public Policy/Administration,Public Policy/Administration,Public Policy/Administration,Public Policy/Administration,TRUE,TRUE,TRUE,3,1,3
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar)"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar)"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo é estudo de caso de redes de C&T no Iapar, com método qualitativo e fontes empíricas de campo/documentais. Não há análise quantitativa própria com variáveis estimadas ou significância estatística.",TRUE,TRUE,TRUE,3,3,1
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,countries_of_focus,FALSE,unanimity,accept_provisionally,Brazil,Brazil,Brazil,Brazil,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,effort_to_explore_mechanisms,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,error_in_raw_text,FALSE,unanimity,accept_provisionally,No Error,No Error,No Error,No Error,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,evidence_type,TRUE,unanimity,accept_provisionally,qualitative,qualitative,qualitative,qualitative,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,Describe,Describe,Describe,Describe,TRUE,TRUE,TRUE,3,1,3
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
