pid,title,journal_title,input_text_hash,is_empirical_paper,empirical_evidence_type,is_empirical_quant_paper_torreblanca,is_empirical_qual_paper,quantitative_analysis_type,quantitative_analysis_evidence_quote,has_statistical_inference,statistical_inference_quote,qualitative_analysis_goal,qualitative_goal_clarity,qualitative_goal_quote,causal_or_explanatory_claim_present,causal_or_explanatory_claim_quote,credibility_revolution_screen_applicable,credibility_revolution_screen_reason,credibility_revolution_method_present,credibility_revolution_method_type,causal_design_quote,main_variables_or_relationship,sample_or_data_source,tough_call,tough_call_reason,brief_justification
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",Revista Brasileira de Ciências Sociais,ffadf534fb1261dc7ca31ecafe8b496ad0412fcc6b3d086e88f3e7ddf794053f,TRUE,mixed_empirical,TRUE,TRUE,bivariate_tests_or_correlations_only,"(2008), partindo do conceito de script sexuado (Feuvre e Lapeyere, 2005) de progressão na carreira, analisam o impacto desses estereótipos na profissionalização de uma amostra de 216 jovens advogados e advogadas dos escritórios paulistas.",TRUE,"A expansão do ingresso feminino na magistratura é significativa, embora seja menor que observada na advocacia.",mixed_descriptive_explanatory,clear,"O quarto tópico analisa as entrevistas qualitativas, apontando as possibilidades e os constrangimentos ligados à diferença entre os (as) profissionais do Direito.",TRUE,...es na carreira e no regime de trabalho de tempo parcial) relacionadas com a orientação das mulheres para suas famílias são a principal causa das diferenças de ganho baseadas no gênero. A perspectiva estrutural assume que homens e mulheres são encaminhados para (ou eles...,TRUE,bivariate_or_correlation_screen,FALSE,"[""none_detected""]",,"Relações empíricas quantitativas analisadas no artigo sobre: Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas.",dados quantitativos coletados nos sites de duzentas sociedades de advogados em São Paulo.,FALSE,,"O body contém análise quantitativa própria ou reanálise de dados, classificada como bivariate_tests_or_correlations_only. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0102-69092015000200045,Pós-estruturalismo e a crítica como repetição,Revista Brasileira de Ciências Sociais,7a29898859564dd6671d6207bbabc01e21a61747e806e09d263d7c947680e5c9,FALSE,none,FALSE,FALSE,none,,,,,,,FALSE,,FALSE,not_empirical,,,,,dados na proximidade com uma suposta realidade.,FALSE,,"O body apresenta um ensaio teórico, normativo, conceitual ou de história das ideias, sem análise empírica própria. Por isso, os módulos quantitativo, qualitativo empírico e causal ficam nulos ou negativos."
S0102-69092018000300507,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,Revista Brasileira de Ciências Sociais,132efe973f0bf054120374b3886270487c47ed40dcdcfc7a20169aff2898446b,TRUE,mixed_empirical,TRUE,TRUE,statistical_modeling,"...eitos do programa Bolsa Família na reeleição de Lula, em 2006. Comparando os dados eleitorais das eleições de 2002 e 2006, por meio de modelos de regressão multivariada, utilizando como variáveis dependentes o Índice de Desenvolvimento Humano (IDH), a renda per capita d...",TRUE,"Já os surveys são capazes de gerar dados estatisticamente significativos, mas não são apropriados para o acompanhamento – passo a passo – da recepção da mensagem e do processo de persuasão da audiência.",mixed_descriptive_explanatory,clear,"...do pela Secretaria de Comunicação da Presidência da República, realizada pelo Ibope entre os dias 5 e 22 de novembro de 2014, mediante entrevistas domiciliares pessoais. O questionário com 85 perguntas foi respondido por 18.312 pessoas maiores de 16 anos distribuídas em...",TRUE,"Utilizando a autoregressão vetorial e o teste de Granger para estabelecer anterioridade causal, os autores concluem que manchetes relatando recessão econômica influenciam o sentimento dos consumidores em relação à economia.",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014.,"surveys são capazes de gerar dados estatisticamente significativos, mas não são apropriados para o acompanhamento – passo a passo – da recepção da mensagem e do processo de persuasão da audiência.",TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0102-69092019000200505,CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO,Revista Brasileira de Ciências Sociais,53dff1742247d257cc1ddb4be145bd045548a6b8e4d76d278b086e829b76fe76,TRUE,quantitative_only,TRUE,FALSE,bivariate_tests_or_correlations_only,"...gam as possíveis homologias entre o campo das classes sociais e o campo das práticas alimentares no Reino Unido. Utilizando diferentes bases de dados recentes (especialmente informações sobre gastos domiciliares com diferentes tipos de alimentos), o estudo evidencia uma...",TRUE,"Mais do que isso, “todas concordariam que a diminuição com respeito à dimensão de classe social foi a mais marcante e a mais significativa do ponto de vista sociológico” ( Warde, 1997 , p.",,,,TRUE,"...de diferentes tipos de alimentos e nas diferentes maneiras de prepará-los, e com o acesso crescente aos produtos alimentares, como um efeito da ampliação das tecnologias de produção e das estratégias publicitárias. Como diz a autora, “pensar antes de comer, o que comer...",TRUE,bivariate_or_correlation_screen,FALSE,"[""none_detected""]",,Relações empíricas quantitativas analisadas no artigo sobre: CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO.,dados de si) e todas elas seriam tão mais prováveis quanto mais alta ou baixa a posição do agente no espaço social.,FALSE,,"O body contém análise quantitativa própria ou reanálise de dados, classificada como bivariate_tests_or_correlations_only. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,Revista Brasileira de Ciências Sociais,b8a3e982d057536a8375e4ab818bc67f50ffe029c018f50c0911e25a1900cc65,TRUE,quantitative_only,TRUE,FALSE,statistical_modeling,"...n the post-neonatal period and remains higher during and after the first year of life, showing that social causes are affecting girls’ survival. Discrimination is shown by differences in breastfeeding, food allocation (quality and quantity), proper clothing, parental su...",TRUE,"Because no clear statistically significant tendency is observed, the coefficients won’t be commented on in detail.",,,,TRUE,"...passes the boys’ mortality in the post-neonatal period and remains higher during and after the first year of life, showing that social causes are affecting girls’ survival. Discrimination is shown by differences in breastfeeding, food allocation (quality and quantity),...",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?.,Surveys offer a unique opportunity to understand sex preferences because the surveys go beyond parity progression rates and include questions about the size and composition of women’s ideal families.,TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0102-69092020000100513,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,Revista Brasileira de Ciências Sociais,2c8f619326035c975008695c018d0779f09053f4fbd11e660d0602f1230d0890,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"Realizamos uma pesquisa com levantamento documental, participação em encontros internacionais de GI e entrevistas semiestruturadas, escolhidas a partir do método de snowball .",TRUE,Mas o WSIS teve efeitos de longo prazo.,FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina.,dados ocorreram.,FALSE,,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,Revista Brasileira de Ciências Sociais,12321143d2c1319726db75456461d821f7d01c096e1b8058f8bbca2232977116,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"Com base nas relações mantidas com guias e motoristas, realizei 28 entrevistas semiestruturadas e conversas informais com suas clientes, compradoras de roupa da região.",TRUE,"Com efeito, algumas entrevistadas reprovam a qualidade ou as propriedades estéticas das roupas, mas destacam o ideal de autonomia associado à atividade.",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira.,"dados ao grupo doméstico, em situações em que decidiram abandonar seus companheiros.",TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,Revista Brasileira de Ciências Sociais,7f1843e7261429096da41215077339e9f3f400d8d713d260e6caa9ed14161f9c,TRUE,quantitative_only,TRUE,FALSE,statistical_modeling,"Como modelos de regressão logística são difíceis de interpretar, calculamos o Efeito Marginal Médio - Average Marginal Effect (AME) para analisar comparativamente o impacto das variáveis independentes com efeito estatisticamente significativo no modelo geral.",TRUE,"Contudo, poucas são as variáveis que se relacionam de forma estatisticamente significativa com a existência de estratégias específicas de atendimento de PCTs nos CRAS.",,,,TRUE,"...cíficos esteve presente entre as perspectivas do II Plano Decenal de Assistência Social. A fim de alcançar coerência com uma estrutura causal, ainda que os dados observacionais e o modelo adotado tenham exigências fortes para inferência causal que sabemos que são difíce...",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: Determinantes da equidade na implementação da Política Nacional de Assistência Social.,Censo SUAS) de 2018 e 2019 e o Censo do Instituto Brasileiro de Geografia e Estatística (IBGE) de 2010.,TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,Revista Brasileira de Ciências Sociais,5653463916be29015494df340737cd55f03605ef11a33d5328fbae3428d03e93,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"14 In 2017, he said, in an interview given to Marcelo Godoy from O Estado de S.",TRUE,"Introduction Between 2019 and 2022, there was an exponential increase in hunger in the Yanomami Indigenous Land (TIY), accompanied by a significant rise in mortality rates, particularly among children, due to malnutrition and associated causes.",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil.,tself may not desire this result.,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0102-85292005000100003,O novo regionalismo econômico asiático,Contexto Internacional,194c434e7acd8e1f6f33d36440648929e943042d24f7ff9ab5cff523845cee2f,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"Este artigo tem o objetivo de examinar os processos de integração econômica nessa região do mundo, enfocando o comércio internacional.",TRUE,"...nês compreenderem a importância de se estabelecer acordos comerciais, as medidas concretas tomadas têm sido lentas, principalmente por causa da forte oposição por parte de alguns setores da sociedade, tal como o de agricultura não competitiva, que teria perdas com uma e...",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: O novo regionalismo econômico asiático.,,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,Contexto Internacional,00b3f60bca23c4d34c9cf3e2e938d48a79faea9c05c61c45ddeddfa88ef69ec2,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"Por isso, recorreu-se à reconstrução da estrutura de idéias referidas ao meio ambiente e à segurança química.",TRUE,"Mais de 520 mil indivíduos foram expostos aos efeitos dos gases e até hoje, vinte anos após o acidente, 150 mil permanecem cronicamente doentes2.",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT.,dados científicos já se encontram disponíveis.,FALSE,,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0102-85292007000100001,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",Contexto Internacional,66cdb398c35b2bb81aa1a28936dda4b098ebae2f7ee4bfd03a5ac4254344a87a,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"No estudo de caso das patentes, o recuo dos Estados Unidos permitiu a flexibilização do regime internacional de patentes  TRIPS  para atender às demandas e às necessidades dos países em desenvolvimento e dos PMDRs.",TRUE,"...edade Intelectual relacionados ao Comércio (em inglês, Agreement on Trade-Related Aspects of Intellectual Property Rights (TRIPS)) por causa dos artigos 68 e 71 da Lei 9279/96, que previam a possibilidade do uso de licença compulsória em casos de emergência da saúde púb...",FALSE,qualitative_only,,,,"Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC).",dados utilizados para dar credibilidade ao argumento e à demanda brasileira.,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
